Date,Adj Close
2000-03-09 00:00:00-05:00,694.5
2000-03-10 00:00:00-05:00,707.5
2000-03-13 00:00:00-05:00,692.5
2000-03-14 00:00:00-05:00,697.5
2000-03-15 00:00:00-05:00,706.0
2000-03-16 00:00:00-05:00,720.0
2000-03-17 00:00:00-05:00,718.5
2000-03-20 00:00:00-05:00,686.9000244140625
2000-03-21 00:00:00-05:00,663.5
2000-03-22 00:00:00-05:00,660.5499877929688
2000-03-23 00:00:00-05:00,650.5
2000-03-24 00:00:00-05:00,618.0
2000-03-27 00:00:00-05:00,614.75
2000-03-28 00:00:00-05:00,615.5499877929688
2000-03-29 00:00:00-05:00,610.0
2000-03-30 00:00:00-05:00,602.7999877929688
2000-03-31 00:00:00-05:00,595.5
2000-04-03 00:00:00-04:00,582.0
2000-04-04 00:00:00-04:00,595.0
2000-04-05 00:00:00-04:00,595.7000122070312
2000-04-06 00:00:00-04:00,586.0
2000-04-07 00:00:00-04:00,579.0
2000-04-10 00:00:00-04:00,555.0
2000-04-11 00:00:00-04:00,565.2000122070312
2000-04-12 00:00:00-04:00,562.0
2000-04-13 00:00:00-04:00,560.7000122070312
2000-04-14 00:00:00-04:00,580.9500122070312
2000-04-17 00:00:00-04:00,577.5
2000-04-18 00:00:00-04:00,585.1500244140625
2000-04-19 00:00:00-04:00,574.2999877929688
2000-04-20 00:00:00-04:00,562.0999755859375
2000-04-24 00:00:00-04:00,565.4000244140625
2000-04-25 00:00:00-04:00,578.75
2000-04-26 00:00:00-04:00,574.9000244140625
2000-04-27 00:00:00-04:00,590.7999877929688
2000-04-28 00:00:00-04:00,620.5999755859375
2000-05-01 00:00:00-04:00,630.0
2000-05-02 00:00:00-04:00,599.0
2000-05-03 00:00:00-04:00,593.25
2000-05-04 00:00:00-04:00,588.5
2000-05-05 00:00:00-04:00,585.4000244140625
2000-05-08 00:00:00-04:00,584.0
2000-05-09 00:00:00-04:00,584.3499755859375
2000-05-10 00:00:00-04:00,583.5999755859375
2000-05-11 00:00:00-04:00,577.5999755859375
2000-05-12 00:00:00-04:00,573.5
2000-05-15 00:00:00-04:00,567.5
2000-05-16 00:00:00-04:00,576.0
2000-05-17 00:00:00-04:00,572.25
2000-05-18 00:00:00-04:00,574.5
2000-05-19 00:00:00-04:00,578.5
2000-05-22 00:00:00-04:00,570.0999755859375
2000-05-23 00:00:00-04:00,575.0
2000-05-24 00:00:00-04:00,569.0
2000-05-25 00:00:00-04:00,565.0
2000-05-26 00:00:00-04:00,565.5
2000-05-30 00:00:00-04:00,570.2000122070312
2000-05-31 00:00:00-04:00,581.8499755859375
2000-06-01 00:00:00-04:00,578.5
2000-06-02 00:00:00-04:00,594.3499755859375
2000-06-05 00:00:00-04:00,618.6500244140625
2000-06-06 00:00:00-04:00,620.6500244140625
2000-06-07 00:00:00-04:00,641.1500244140625
2000-06-08 00:00:00-04:00,644.2000122070312
2000-06-09 00:00:00-04:00,645.0499877929688
2000-06-12 00:00:00-04:00,645.75
2000-06-13 00:00:00-04:00,666.2999877929688
2000-06-14 00:00:00-04:00,665.0
2000-06-15 00:00:00-04:00,671.9000244140625
2000-06-16 00:00:00-04:00,684.9500122070312
2000-06-19 00:00:00-04:00,692.1500244140625
2000-06-20 00:00:00-04:00,688.0
2000-06-21 00:00:00-04:00,679.4500122070312
2000-06-22 00:00:00-04:00,651.6500244140625
2000-06-23 00:00:00-04:00,662.0
2000-06-26 00:00:00-04:00,667.0
2000-06-27 00:00:00-04:00,654.1500244140625
2000-06-28 00:00:00-04:00,660.25
2000-06-29 00:00:00-04:00,654.2999877929688
2000-06-30 00:00:00-04:00,647.9500122070312
2000-07-05 00:00:00-04:00,625.5499877929688
2000-07-06 00:00:00-04:00,641.4000244140625
2000-07-07 00:00:00-04:00,662.3499755859375
2000-07-10 00:00:00-04:00,671.0
2000-07-11 00:00:00-04:00,672.9500122070312
2000-07-12 00:00:00-04:00,665.2000122070312
2000-07-13 00:00:00-04:00,669.5
2000-07-14 00:00:00-04:00,686.6500244140625
2000-07-17 00:00:00-04:00,708.25
2000-07-18 00:00:00-04:00,717.5
2000-07-19 00:00:00-04:00,713.75
2000-07-20 00:00:00-04:00,735.8499755859375
2000-07-21 00:00:00-04:00,765.4000244140625
2000-07-24 00:00:00-04:00,762.9500122070312
2000-07-25 00:00:00-04:00,764.0
2000-07-26 00:00:00-04:00,764.0
2000-07-27 00:00:00-04:00,762.0
2000-07-28 00:00:00-04:00,773.0
2000-07-31 00:00:00-04:00,818.0
2000-08-01 00:00:00-04:00,842.0
2000-08-02 00:00:00-04:00,855.1500244140625
2000-08-03 00:00:00-04:00,792.0999755859375
2000-08-04 00:00:00-04:00,781.75
2000-08-07 00:00:00-04:00,738.4000244140625
2000-08-08 00:00:00-04:00,775.0
2000-08-09 00:00:00-04:00,785.6500244140625
2000-08-10 00:00:00-04:00,792.9000244140625
2000-08-11 00:00:00-04:00,785.5
2000-08-14 00:00:00-04:00,744.4500122070312
2000-08-15 00:00:00-04:00,771.6500244140625
2000-08-16 00:00:00-04:00,759.9000244140625
2000-08-17 00:00:00-04:00,745.0
2000-08-18 00:00:00-04:00,736.75
2000-08-21 00:00:00-04:00,744.5
2000-08-22 00:00:00-04:00,739.1500244140625
2000-08-23 00:00:00-04:00,730.0
2000-08-24 00:00:00-04:00,721.0
2000-08-25 00:00:00-04:00,723.9500122070312
2000-08-28 00:00:00-04:00,712.0
2000-08-29 00:00:00-04:00,726.0
2000-08-30 00:00:00-04:00,711.0499877929688
2000-08-31 00:00:00-04:00,716.75
2000-09-01 00:00:00-04:00,724.7000122070312
2000-09-05 00:00:00-04:00,720.6500244140625
2000-09-06 00:00:00-04:00,738.0
2000-09-07 00:00:00-04:00,761.2999877929688
2000-09-08 00:00:00-04:00,756.5
2000-09-11 00:00:00-04:00,753.6500244140625
2000-09-12 00:00:00-04:00,767.9000244140625
2000-09-13 00:00:00-04:00,745.0
2000-09-14 00:00:00-04:00,720.0
2000-09-15 00:00:00-04:00,723.0
2000-09-18 00:00:00-04:00,711.0
2000-09-19 00:00:00-04:00,722.0
2000-09-20 00:00:00-04:00,717.25
2000-09-21 00:00:00-04:00,727.5
2000-09-22 00:00:00-04:00,738.0
2000-09-25 00:00:00-04:00,716.25
2000-09-26 00:00:00-04:00,718.0
2000-09-27 00:00:00-04:00,716.5
2000-09-28 00:00:00-04:00,708.0
2000-09-29 00:00:00-04:00,714.8499755859375
2000-10-02 00:00:00-04:00,717.0
2000-10-03 00:00:00-04:00,727.7999877929688
2000-10-04 00:00:00-04:00,734.1500244140625
2000-10-05 00:00:00-04:00,744.0
2000-10-06 00:00:00-04:00,740.8499755859375
2000-10-09 00:00:00-04:00,736.9000244140625
2000-10-10 00:00:00-04:00,736.75
2000-10-11 00:00:00-04:00,739.3499755859375
2000-10-12 00:00:00-04:00,741.0
2000-10-13 00:00:00-04:00,738.0
2000-10-16 00:00:00-04:00,738.6500244140625
2000-10-17 00:00:00-04:00,738.5
2000-10-18 00:00:00-04:00,740.0
2000-10-19 00:00:00-04:00,760.7000122070312
2000-10-20 00:00:00-04:00,760.0
2000-10-23 00:00:00-04:00,761.3499755859375
2000-10-24 00:00:00-04:00,752.0
2000-10-25 00:00:00-04:00,753.9000244140625
2000-10-26 00:00:00-04:00,755.0
2000-10-27 00:00:00-04:00,756.0
2000-10-30 00:00:00-05:00,752.0
2000-10-31 00:00:00-05:00,782.0499877929688
2000-11-01 00:00:00-05:00,777.2000122070312
2000-11-02 00:00:00-05:00,794.0
2000-11-03 00:00:00-05:00,790.5
2000-11-06 00:00:00-05:00,777.5
2000-11-07 00:00:00-05:00,780.75
2000-11-08 00:00:00-05:00,781.0
2000-11-09 00:00:00-05:00,784.5499877929688
2000-11-10 00:00:00-05:00,785.0499877929688
2000-11-13 00:00:00-05:00,777.0
2000-11-14 00:00:00-05:00,785.0
2000-11-15 00:00:00-05:00,785.0
2000-11-16 00:00:00-05:00,785.0
2000-11-17 00:00:00-05:00,783.0999755859375
2000-11-20 00:00:00-05:00,785.0
2000-11-21 00:00:00-05:00,785.0
2000-11-22 00:00:00-05:00,790.6500244140625
2000-11-27 00:00:00-05:00,793.5
2000-11-28 00:00:00-05:00,804.5
2000-11-29 00:00:00-05:00,808.8499755859375
2000-11-30 00:00:00-05:00,819.0
2000-12-01 00:00:00-05:00,838.0999755859375
2000-12-04 00:00:00-05:00,878.5
2000-12-05 00:00:00-05:00,866.5
2000-12-06 00:00:00-05:00,857.4500122070312
2000-12-07 00:00:00-05:00,901.0
2000-12-08 00:00:00-05:00,905.7999877929688
2000-12-11 00:00:00-05:00,919.0499877929688
2000-12-12 00:00:00-05:00,931.1500244140625
2000-12-13 00:00:00-05:00,903.4500122070312
2000-12-14 00:00:00-05:00,930.5499877929688
2000-12-15 00:00:00-05:00,949.5
2000-12-18 00:00:00-05:00,947.2000122070312
2000-12-19 00:00:00-05:00,918.0
2000-12-20 00:00:00-05:00,946.0
2000-12-21 00:00:00-05:00,953.0
2000-12-22 00:00:00-05:00,968.0
2000-12-26 00:00:00-05:00,967.0
2000-12-27 00:00:00-05:00,964.0
2000-12-28 00:00:00-05:00,953.0
2000-12-29 00:00:00-05:00,954.4500122070312
2001-01-02 00:00:00-05:00,968.5
2001-01-03 00:00:00-05:00,988.4000244140625
2001-01-04 00:00:00-05:00,982.0
2001-01-05 00:00:00-05:00,986.0
2001-01-08 00:00:00-05:00,1025.5999755859375
2001-01-09 00:00:00-05:00,1034.4000244140625
2001-01-10 00:00:00-05:00,1072.800048828125
2001-01-11 00:00:00-05:00,1045.25
2001-01-12 00:00:00-05:00,1050.800048828125
2001-01-16 00:00:00-05:00,1028.3499755859375
2001-01-17 00:00:00-05:00,999.2999877929688
2001-01-18 00:00:00-05:00,1030.0
2001-01-19 00:00:00-05:00,1062.5
2001-01-22 00:00:00-05:00,1075.199951171875
2001-01-23 00:00:00-05:00,1060.0
2001-01-24 00:00:00-05:00,1047.5999755859375
2001-01-25 00:00:00-05:00,1075.0
2001-01-26 00:00:00-05:00,1079.0
2001-01-29 00:00:00-05:00,1054.0
2001-01-30 00:00:00-05:00,1058.75
2001-01-31 00:00:00-05:00,1054.800048828125
2001-02-01 00:00:00-05:00,1053.5999755859375
2001-02-02 00:00:00-05:00,1055.1500244140625
2001-02-05 00:00:00-05:00,1082.800048828125
2001-02-06 00:00:00-05:00,1076.5
2001-02-07 00:00:00-05:00,1072.0
2001-02-08 00:00:00-05:00,1041.9000244140625
2001-02-09 00:00:00-05:00,1010.0
2001-02-12 00:00:00-05:00,965.0999755859375
2001-02-13 00:00:00-05:00,983.5499877929688
2001-02-14 00:00:00-05:00,975.1500244140625
2001-02-15 00:00:00-05:00,985.0
2001-02-16 00:00:00-05:00,979.0
2001-02-20 00:00:00-05:00,973.0
2001-02-21 00:00:00-05:00,925.0
2001-02-22 00:00:00-05:00,893.0
2001-02-23 00:00:00-05:00,855.0
2001-02-26 00:00:00-05:00,855.9500122070312
2001-02-27 00:00:00-05:00,850.0
2001-02-28 00:00:00-05:00,837.0
2001-03-01 00:00:00-05:00,797.5499877929688
2001-03-02 00:00:00-05:00,764.0
2001-03-05 00:00:00-05:00,775.0
2001-03-06 00:00:00-05:00,772.1500244140625
2001-03-07 00:00:00-05:00,796.6500244140625
2001-03-08 00:00:00-05:00,821.5
2001-03-09 00:00:00-05:00,812.3499755859375
2001-03-12 00:00:00-05:00,782.2000122070312
2001-03-13 00:00:00-05:00,789.0
2001-03-14 00:00:00-05:00,800.0
2001-03-15 00:00:00-05:00,801.0
2001-03-16 00:00:00-05:00,810.5
2001-03-19 00:00:00-05:00,808.0
2001-03-20 00:00:00-05:00,797.0
2001-03-21 00:00:00-05:00,785.0
2001-03-22 00:00:00-05:00,777.0
2001-03-23 00:00:00-05:00,780.0
2001-03-26 00:00:00-05:00,774.0
2001-03-27 00:00:00-05:00,771.0
2001-03-28 00:00:00-05:00,758.7000122070312
2001-03-29 00:00:00-05:00,738.0
2001-03-30 00:00:00-05:00,744.0
2001-04-02 00:00:00-04:00,725.0
2001-04-03 00:00:00-04:00,698.0
2001-04-04 00:00:00-04:00,696.6500244140625
2001-04-05 00:00:00-04:00,685.0
2001-04-06 00:00:00-04:00,692.5499877929688
2001-04-09 00:00:00-04:00,687.2999877929688
2001-04-10 00:00:00-04:00,678.0
2001-04-11 00:00:00-04:00,668.0
2001-04-12 00:00:00-04:00,657.8499755859375
2001-04-16 00:00:00-04:00,664.0
2001-04-17 00:00:00-04:00,764.0
2001-04-18 00:00:00-04:00,737.0
2001-04-19 00:00:00-04:00,704.0
2001-04-20 00:00:00-04:00,705.5499877929688
2001-04-23 00:00:00-04:00,720.0
2001-04-24 00:00:00-04:00,710.0
2001-04-25 00:00:00-04:00,707.75
2001-04-26 00:00:00-04:00,701.2000122070312
2001-04-27 00:00:00-04:00,688.2999877929688
2001-04-30 00:00:00-04:00,688.0
2001-05-01 00:00:00-04:00,678.0
2001-05-02 00:00:00-04:00,674.0
2001-05-03 00:00:00-04:00,672.0
2001-05-04 00:00:00-04:00,680.0
2001-05-07 00:00:00-04:00,671.25
2001-05-08 00:00:00-04:00,673.5
2001-05-09 00:00:00-04:00,674.0
2001-05-10 00:00:00-04:00,660.5999755859375
2001-05-11 00:00:00-04:00,656.0
2001-05-14 00:00:00-04:00,627.0
2001-05-15 00:00:00-04:00,643.0
2001-05-16 00:00:00-04:00,642.9000244140625
2001-05-17 00:00:00-04:00,654.75
2001-05-18 00:00:00-04:00,652.0
2001-05-21 00:00:00-04:00,656.5
2001-05-22 00:00:00-04:00,650.5
2001-05-23 00:00:00-04:00,643.5
2001-05-24 00:00:00-04:00,655.0
2001-05-25 00:00:00-04:00,660.0
2001-05-29 00:00:00-04:00,660.5
2001-05-30 00:00:00-04:00,647.5
2001-05-31 00:00:00-04:00,639.5499877929688
2001-06-01 00:00:00-04:00,635.0
2001-06-04 00:00:00-04:00,635.0
2001-06-05 00:00:00-04:00,629.2000122070312
2001-06-06 00:00:00-04:00,620.0
2001-06-07 00:00:00-04:00,614.25
2001-06-08 00:00:00-04:00,615.7999877929688
2001-06-11 00:00:00-04:00,613.0
2001-06-12 00:00:00-04:00,601.75
2001-06-13 00:00:00-04:00,597.6500244140625
2001-06-14 00:00:00-04:00,601.0
2001-06-15 00:00:00-04:00,606.0
2001-06-18 00:00:00-04:00,609.3499755859375
2001-06-19 00:00:00-04:00,614.0
2001-06-20 00:00:00-04:00,626.0
2001-06-21 00:00:00-04:00,619.3499755859375
2001-06-22 00:00:00-04:00,618.0
2001-06-25 00:00:00-04:00,614.0
2001-06-26 00:00:00-04:00,612.0
2001-06-27 00:00:00-04:00,608.0
2001-06-28 00:00:00-04:00,595.0
2001-06-29 00:00:00-04:00,599.9500122070312
2001-07-02 00:00:00-04:00,602.0
2001-07-03 00:00:00-04:00,587.0
2001-07-05 00:00:00-04:00,584.0
2001-07-06 00:00:00-04:00,577.0
2001-07-09 00:00:00-04:00,576.3499755859375
2001-07-10 00:00:00-04:00,564.0
2001-07-11 00:00:00-04:00,565.0
2001-07-12 00:00:00-04:00,565.3499755859375
2001-07-13 00:00:00-04:00,555.0
2001-07-16 00:00:00-04:00,545.0999755859375
2001-07-17 00:00:00-04:00,525.0
2001-07-18 00:00:00-04:00,520.7999877929688
2001-07-19 00:00:00-04:00,512.0
2001-07-20 00:00:00-04:00,479.29998779296875
2001-07-23 00:00:00-04:00,475.5
2001-07-24 00:00:00-04:00,472.75
2001-07-25 00:00:00-04:00,469.0
2001-07-26 00:00:00-04:00,465.0
2001-07-27 00:00:00-04:00,454.75
2001-07-30 00:00:00-04:00,437.04998779296875
2001-07-31 00:00:00-04:00,461.5
2001-08-01 00:00:00-04:00,470.0
2001-08-02 00:00:00-04:00,482.5
2001-08-03 00:00:00-04:00,486.95001220703125
2001-08-06 00:00:00-04:00,470.3999938964844
2001-08-07 00:00:00-04:00,445.25
2001-08-08 00:00:00-04:00,444.0
2001-08-09 00:00:00-04:00,454.0
2001-08-10 00:00:00-04:00,475.0
2001-08-13 00:00:00-04:00,472.0
2001-08-14 00:00:00-04:00,450.20001220703125
2001-08-15 00:00:00-04:00,440.0
2001-08-16 00:00:00-04:00,443.0
2001-08-17 00:00:00-04:00,450.0
2001-08-20 00:00:00-04:00,445.0
2001-08-21 00:00:00-04:00,447.0
2001-08-22 00:00:00-04:00,450.0
2001-08-23 00:00:00-04:00,443.5
2001-08-24 00:00:00-04:00,449.5
2001-08-27 00:00:00-04:00,447.25
2001-08-28 00:00:00-04:00,472.5
2001-08-29 00:00:00-04:00,472.6499938964844
2001-08-30 00:00:00-04:00,468.6499938964844
2001-08-31 00:00:00-04:00,453.0
2001-09-04 00:00:00-04:00,456.0
2001-09-05 00:00:00-04:00,463.1499938964844
2001-09-06 00:00:00-04:00,455.5
2001-09-07 00:00:00-04:00,452.1499938964844
2001-09-10 00:00:00-04:00,456.0
2001-09-14 00:00:00-04:00,456.0
2001-09-17 00:00:00-04:00,467.0
2001-09-18 00:00:00-04:00,470.0
2001-09-19 00:00:00-04:00,465.0
2001-09-20 00:00:00-04:00,451.0
2001-09-21 00:00:00-04:00,442.0
2001-09-24 00:00:00-04:00,431.0
2001-09-25 00:00:00-04:00,421.0
2001-09-26 00:00:00-04:00,394.3999938964844
2001-09-27 00:00:00-04:00,380.0
2001-09-28 00:00:00-04:00,357.0
2001-10-01 00:00:00-04:00,325.04998779296875
2001-10-02 00:00:00-04:00,335.0
2001-10-03 00:00:00-04:00,343.0
2001-10-04 00:00:00-04:00,341.0
2001-10-05 00:00:00-04:00,347.5
2001-10-08 00:00:00-04:00,346.1499938964844
2001-10-09 00:00:00-04:00,342.0
2001-10-10 00:00:00-04:00,345.0
2001-10-11 00:00:00-04:00,352.0
2001-10-12 00:00:00-04:00,355.79998779296875
2001-10-15 00:00:00-04:00,360.0
2001-10-16 00:00:00-04:00,338.0
2001-10-17 00:00:00-04:00,333.0
2001-10-18 00:00:00-04:00,327.6000061035156
2001-10-19 00:00:00-04:00,321.0
2001-10-22 00:00:00-04:00,318.6499938964844
2001-10-23 00:00:00-04:00,325.0
2001-10-24 00:00:00-04:00,318.5
2001-10-25 00:00:00-04:00,321.0
2001-10-26 00:00:00-04:00,343.0
2001-10-29 00:00:00-05:00,347.0
2001-10-30 00:00:00-05:00,330.0
2001-10-31 00:00:00-05:00,316.3999938964844
2001-11-01 00:00:00-05:00,317.0
2001-11-02 00:00:00-05:00,335.0
2001-11-05 00:00:00-05:00,327.6499938964844
2001-11-06 00:00:00-05:00,325.25
2001-11-07 00:00:00-05:00,325.0
2001-11-08 00:00:00-05:00,326.0
2001-11-09 00:00:00-05:00,325.5
2001-11-12 00:00:00-05:00,335.5
2001-11-13 00:00:00-05:00,315.0
2001-11-14 00:00:00-05:00,319.0
2001-11-15 00:00:00-05:00,325.95001220703125
2001-11-16 00:00:00-05:00,342.0
2001-11-19 00:00:00-05:00,339.0
2001-11-20 00:00:00-05:00,330.1000061035156
2001-11-21 00:00:00-05:00,335.0
2001-11-26 00:00:00-05:00,333.0
2001-11-27 00:00:00-05:00,335.75
2001-11-28 00:00:00-05:00,336.5
2001-11-29 00:00:00-05:00,334.29998779296875
2001-11-30 00:00:00-05:00,350.3999938964844
2001-12-03 00:00:00-05:00,361.25
2001-12-04 00:00:00-05:00,366.25
2001-12-05 00:00:00-05:00,370.70001220703125
2001-12-06 00:00:00-05:00,392.8999938964844
2001-12-07 00:00:00-05:00,417.25
2001-12-10 00:00:00-05:00,428.5
2001-12-11 00:00:00-05:00,398.29998779296875
2001-12-12 00:00:00-05:00,372.8999938964844
2001-12-13 00:00:00-05:00,386.25
2001-12-14 00:00:00-05:00,399.75
2001-12-17 00:00:00-05:00,407.5
2001-12-18 00:00:00-05:00,403.5
2001-12-19 00:00:00-05:00,398.0
2001-12-20 00:00:00-05:00,395.5
2001-12-21 00:00:00-05:00,410.29998779296875
2001-12-26 00:00:00-05:00,423.5
2001-12-27 00:00:00-05:00,436.0
2001-12-28 00:00:00-05:00,449.5
2001-12-31 00:00:00-05:00,448.0
2002-01-02 00:00:00-05:00,439.0
2002-01-03 00:00:00-05:00,435.20001220703125
2002-01-04 00:00:00-05:00,425.5
2002-01-07 00:00:00-05:00,424.0
2002-01-08 00:00:00-05:00,431.0
2002-01-09 00:00:00-05:00,435.0
2002-01-10 00:00:00-05:00,436.5
2002-01-11 00:00:00-05:00,433.3500061035156
2002-01-14 00:00:00-05:00,429.8999938964844
2002-01-15 00:00:00-05:00,414.0
2002-01-16 00:00:00-05:00,425.0
2002-01-17 00:00:00-05:00,420.5
2002-01-18 00:00:00-05:00,414.8500061035156
2002-01-22 00:00:00-05:00,398.0
2002-01-23 00:00:00-05:00,383.5
2002-01-24 00:00:00-05:00,382.0
2002-01-25 00:00:00-05:00,388.1499938964844
2002-01-28 00:00:00-05:00,377.0
2002-01-29 00:00:00-05:00,371.0
2002-01-30 00:00:00-05:00,372.3500061035156
2002-01-31 00:00:00-05:00,369.0
2002-02-01 00:00:00-05:00,370.0
2002-02-04 00:00:00-05:00,374.0
2002-02-05 00:00:00-05:00,373.0
2002-02-06 00:00:00-05:00,370.8500061035156
2002-02-07 00:00:00-05:00,376.0
2002-02-08 00:00:00-05:00,374.0
2002-02-11 00:00:00-05:00,371.0
2002-02-12 00:00:00-05:00,373.0
2002-02-13 00:00:00-05:00,393.0
2002-02-14 00:00:00-05:00,386.70001220703125
2002-02-15 00:00:00-05:00,378.6499938964844
2002-02-19 00:00:00-05:00,375.0
2002-02-20 00:00:00-05:00,370.0
2002-02-21 00:00:00-05:00,373.75
2002-02-22 00:00:00-05:00,369.79998779296875
2002-02-25 00:00:00-05:00,374.25
2002-02-26 00:00:00-05:00,379.6499938964844
2002-02-27 00:00:00-05:00,382.0
2002-02-28 00:00:00-05:00,372.04998779296875
2002-03-01 00:00:00-05:00,375.0
2002-03-04 00:00:00-05:00,379.5
2002-03-05 00:00:00-05:00,365.0
2002-03-06 00:00:00-05:00,365.5
2002-03-07 00:00:00-05:00,367.1499938964844
2002-03-08 00:00:00-05:00,377.5
2002-03-11 00:00:00-05:00,381.1499938964844
2002-03-12 00:00:00-05:00,377.5
2002-03-13 00:00:00-05:00,369.29998779296875
2002-03-14 00:00:00-05:00,373.0
2002-03-15 00:00:00-05:00,375.0
2002-03-18 00:00:00-05:00,380.0
2002-03-19 00:00:00-05:00,381.0
2002-03-20 00:00:00-05:00,384.0
2002-03-21 00:00:00-05:00,383.5
2002-03-22 00:00:00-05:00,387.04998779296875
2002-03-25 00:00:00-05:00,403.0
2002-03-26 00:00:00-05:00,392.20001220703125
2002-03-27 00:00:00-05:00,388.5
2002-03-28 00:00:00-05:00,388.8999938964844
2002-04-01 00:00:00-05:00,390.6499938964844
2002-04-02 00:00:00-05:00,390.0
2002-04-03 00:00:00-05:00,370.25
2002-04-04 00:00:00-05:00,361.0
2002-04-05 00:00:00-05:00,362.0
2002-04-08 00:00:00-04:00,363.0
2002-04-09 00:00:00-04:00,364.0
2002-04-10 00:00:00-04:00,365.5
2002-04-11 00:00:00-04:00,374.0
2002-04-12 00:00:00-04:00,370.0
2002-04-15 00:00:00-04:00,369.0
2002-04-16 00:00:00-04:00,369.6499938964844
2002-04-17 00:00:00-04:00,369.0
2002-04-18 00:00:00-04:00,377.79998779296875
2002-04-19 00:00:00-04:00,374.25
2002-04-22 00:00:00-04:00,370.54998779296875
2002-04-23 00:00:00-04:00,371.0
2002-04-24 00:00:00-04:00,371.0
2002-04-25 00:00:00-04:00,367.0
2002-04-26 00:00:00-04:00,366.79998779296875
2002-04-29 00:00:00-04:00,362.79998779296875
2002-04-30 00:00:00-04:00,355.5
2002-05-01 00:00:00-04:00,351.1000061035156
2002-05-02 00:00:00-04:00,348.0
2002-05-03 00:00:00-04:00,351.04998779296875
2002-05-06 00:00:00-04:00,355.0
2002-05-07 00:00:00-04:00,358.0
2002-05-08 00:00:00-04:00,359.0
2002-05-09 00:00:00-04:00,352.5
2002-05-10 00:00:00-04:00,354.0
2002-05-13 00:00:00-04:00,349.1000061035156
2002-05-14 00:00:00-04:00,353.0
2002-05-15 00:00:00-04:00,368.0
2002-05-16 00:00:00-04:00,370.0
2002-05-17 00:00:00-04:00,374.5
2002-05-20 00:00:00-04:00,382.79998779296875
2002-05-21 00:00:00-04:00,370.1499938964844
2002-05-22 00:00:00-04:00,361.0
2002-05-23 00:00:00-04:00,354.0
2002-05-24 00:00:00-04:00,351.0
2002-05-28 00:00:00-04:00,355.79998779296875
2002-05-29 00:00:00-04:00,353.5
2002-05-30 00:00:00-04:00,352.25
2002-05-31 00:00:00-04:00,347.3999938964844
2002-06-03 00:00:00-04:00,351.25
2002-06-04 00:00:00-04:00,354.29998779296875
2002-06-05 00:00:00-04:00,349.5
2002-06-06 00:00:00-04:00,353.0
2002-06-07 00:00:00-04:00,351.3999938964844
2002-06-10 00:00:00-04:00,348.5
2002-06-11 00:00:00-04:00,343.5
2002-06-12 00:00:00-04:00,333.75
2002-06-13 00:00:00-04:00,332.0
2002-06-14 00:00:00-04:00,334.25
2002-06-17 00:00:00-04:00,334.0
2002-06-18 00:00:00-04:00,334.5
2002-06-19 00:00:00-04:00,334.0
2002-06-20 00:00:00-04:00,332.6499938964844
2002-06-21 00:00:00-04:00,328.0
2002-06-24 00:00:00-04:00,323.5
2002-06-25 00:00:00-04:00,321.6499938964844
2002-06-26 00:00:00-04:00,322.0
2002-06-27 00:00:00-04:00,317.0
2002-06-28 00:00:00-04:00,319.20001220703125
2002-07-01 00:00:00-04:00,320.0
2002-07-02 00:00:00-04:00,319.0
2002-07-03 00:00:00-04:00,319.0
